rownames(X)	SAMN06110107	SAMN06110457	SAMN06110421	SAMN06110308	SAMN06110270	SAMN06110180	SAMN06110332	SAMN06110091	SAMN06110222	SAMN06110311	SAMN06110441	SAMN06110249	SAMN06110326	SAMN06110167	SAMN06110252	SAMN06110427	SAMN06110345	SAMN06110043	SAMN06110384	SAMN06110061	SAMN06110182	SAMN06110240	SAMN06110205	SAMN06110279	SAMN06110216	SAMN06110121	SAMN06110412	SAMN06110029	SAMN06110299	SAMN06110381	SAMN06110269	SAMN06110256	SAMN06110203	SAMN06110195	SAMN06110221	SAMN06110290	SAMN06110083	SAMN06110128	SAMN06110237	SAMN06110211	SAMN06110330	SAMN06110312	SAMN06110281	SAMN06110034	SAMN06110353	SAMN06110022	SAMN06110052	SAMN06110048	SAMN06110433	SAMN06110184	SAMN06110135	SAMN06110329	SAMN06110018	SAMN06110246	SAMN06110172	SAMN06110368	SAMN06110239	SAMN06110095	SAMN06110297	SAMN06110407	SAMN06110002	SAMN06110141	SAMN06110372	SAMN06110320	SAMN06110070	SAMN06110051	SAMN06110223	SAMN06110417	SAMN06110115	SAMN06110186	SAMN06110026	SAMN06110187	SAMN06110414	SAMN06110082	SAMN06110366	SAMN06110331	SAMN06110072	SAMN06110125	SAMN06110344	SAMN06110144	SAMN06110271	SAMN06110157	SAMN06110293	SAMN06110214	SAMN06110264	SAMN06110163	SAMN06110025	SAMN06110233	SAMN06110257	SAMN06110103	SAMN06110057	SAMN06110032	SAMN33693026	SAMN33693400	SAMN33693294	SAMN33692934	SAMN33693119	SAMN33692978	SAMN33693321	SAMN33692982	SAMN33693364	SAMN33692902	SAMN33693309	SAMN33693223	SAMN33693381	SAMN33692932	SAMN33693273	SAMN33693266	SAMN33693238	SAMN33693022	SAMN33693323	SAMN33693409	SAMN33693014	SAMN33693065	SAMN33693382	SAMN33693075	SAMN33693076	SAMN33693010	SAMN33693378	SAMN33693195	SAMN33693336	SAMN33693044	SAMN33693141	SAMN33693306	SAMN33693412	SAMN33693353	SAMN33692900	SAMN33692957	SAMN33693367	SAMN33693198	SAMN33693385	SAMN33693355	SAMN33692901	SAMN33693416	SAMN33693138	SAMN33693155	SAMN33693157	SAMN33693069	SAMN33693275	SAMN33693061	SAMN33693239	SAMN33693053	SAMN33693021	SAMN33693303	SAMN33693319	SAMN33693042	SAMN33692923	SAMN33692999	SAMN33693348	SAMN33693386	SAMN33693329	SAMN33693270	SAMN33692914	SAMN33693178	SAMN33693245	SAMN33693271	SAMN33693233	SAMN33693403	SAMN33693193	SAMN33693083	SAMN33693318	SAMN33693316	SAMN33692918	SAMN33693150	SAMN33693259	SAMN33693034	SAMN33693240	SAMN33693201	SAMN33693106	SAMN33693051	SAMN33692940	SAMN33692949	SAMN33692988	SAMN33693302	SAMN33693398	SAMN33693359	SAMN33693030	SAMN33693304	SAMN33693369	SAMN33693183	SAMN33693339	SAMN33693149	SAMN33693379	SAMN33693237
msp_0230;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Tidjanibacter;Tidjanibacter inops	0	0	0.0013093834465877	0	0	0.0015963197662489	0	0	0.0004450668031646	0	0	0	0	0	0	0	0	0	0.0010778716993121	0	0	0	0	0.0007375594216231	0	0	0	0	0	0	0.0020220645739198	0.0007994154545573	0.0003496678370656	0	0	0	0	0	0	0	0	0.0011864481579895	0	0.0008524135320657	0	0	0	0	0	0.00276942660034	0	0	0.0002889968288954	0	0	0	0	0.0021203610245723	0	0.0003232114468609	0	0	0	0	0.0015037043266948	0	0.0008105522343239	0	0	0	0	0	0.0002075300172956	0	0.0002240141871328	0	0	0	0.000205487557827	0.000308442155174	0.0012751951075074	0	0	0	0	0	0	0	0	0	0	0.0002307143271863	0	0	0	0.0089365726116879	0	0	0.0001959287523473	0.0021544366020365	0	0	0	0	0	0	0.0037480299247314	0.0060656018124587	0	0.0025306943040505	0.013211019958053	0.0034127267649335	0.0002760111114179	0.0055028766108016	0.0017480363994972	0.0003419771001907	0	0	0	0	0.0075002758410804	0	0.0002282943540542	0	0	0.0009461601262258	0	0	0	0.000111215700409	0	0	0	0	0	0	0.0007362677278225	0	0	0.0004938861856711	0.0002911862010823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002327624616044	0	0	0	0	0	0	0	0.0006094652700821	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022567042863174	0	0	0.002341951592318	0.0221707607351697
msp_0231;Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae NSJ-61;Erysipelotrichaceae NSJ-61 sp003433845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0232;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae CAG-317;Lachnospiraceae CAG-317 sp000433535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002536174270183	0	0	0	0	0.0041032777524779	0	0	0	0	0	0	0	0	0	0	0.0002594539341859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004217921787344	0	0	0	0	0	0.0067086304847652	0	0.0007494504298607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002461661998957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003386733776717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0233;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Ventrimonas;Ventrimonas sp900540335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006951166339986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002127981270556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0234;Bacteria;Bacillota_A;Clostridia;Christensenellales;Christensenellales CAG-138;Christensenellales CAG-138 UBA1685;Christensenellales CAG-138 UBA1685 sp002320595	0	0	0	0	0.0001447120553695	0	0	0	0.0002194031531699	0	0	0	0	0	0	0	0	0	0.0002440825681581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002130839852436	0	0	0.000542426256791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002620236230405	0	0	0	0	0.0003434291569992	0	0	0	0	0	0	0	0	0	0	0	0.0001702206931608	0.0002004221877996	0	0	0	0	0	0	0	0	0.0002442758258554	0	0	0	0	0	0	0	0	0	0.0001679957879766	0	0.0004340784754832	0	0	0	0	0	0	0	0	0.000221994823844	0	0	0	0	0.0001078102129638	0	0	0	0	0	0	0	0	0	0.0002865680591271	0	0	0	0	0	0	0	0	0	0	0	0.0001493240016477	0	0	0	0	0	0.0001771906554948	0	0	0.0001418536542246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0235;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp014385165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001125651931099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002085026702867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0236;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum	0.0002327548561424	0.0018530210841449	0.0024304100105263	0.0027712337852715	0.0002786317230883	0.0003125672868229	0.0003466108126474	0.0033679277571466	0.0048673495547911	0.002163104370839	0.0004184671607659	0.0043592225958363	0	0.008942703074218	0.0157056638834592	0.0002716204806113	0.0134865645201826	0.0028864866167374	0.0044520541064566	0.0018055692836806	0	0.0004702802784279	0.000270947569667	0	0.0058753241476153	0.0020293932763424	0.0001656471539436	0.0016240074151905	0.0057443384355083	0	0.0122161937245995	0.0043002848398188	0.0008263554676784	0	0.0014832869685123	0	0.0047658725865092	0.0001647888683499	0	0.0079462195447269	0	0.0062556348494059	0.0087292940153111	0	0.0008726295244261	0.002539052621735	0	0	0	0	0.0003059208017694	0.0004409768926701	0.0155704238495591	0.0026075837707411	0.0006194726301702	0.0022005584427017	0.0025517925012286	0.002564128753056	0.0002959625387336	0	0.0060386722766424	0.0009722858849179	0.0033845095305093	0.0020839779332851	0.0029484923168838	0.0017193063468921	0.0009894438024	0.0019897406712965	0.0073294006653372	0.0007624984158484	0.0069977286611788	0.0066679089307626	0.0016066996330933	0	0.0082665952107126	0.0026795876831378	0.0041881471974207	0.0003522556836988	0.0013475784648025	0.0058933332647252	0.0061095445322092	0.0093377281996919	0.0002405831526824	0	0	0.000466633527256	0.00444999138411	0.0003784908830634	0.0044759312389426	0.0145871656394641	0.0021327140683076	0.0007014964958249	0	0.0001524929740617	0	8.66230932359516e-05	0.00026722857594	0.0001874984257112	0.0001715227872215	0	0.0001490971080657	0.0003294580714519	0.000178004310417	0.0020388716068876	0	0.0001508226454345	0.0003695326355522	0.0003209454854425	0	0.0010622005875168	0	0.0002245397323754	0.0001657955924685	0.000185209538375	0.0001324800532909	0.0001774442767384	0.0003763070937228	0.0001751470756295	0	0	0.0001910112684933	0.0001679356546671	0.0003070635421733	0	0.0002806117165142	0.0001377918967578	0.0003929425222279	0.0009140001233165	0	0.0013057252503718	0.0002256859300633	8.29677697542043e-05	0	0.0002618624268694	0	0.0003503161267253	0.0003052183851205	0.0017845511508578	0	0	0	0	0.0001445479801554	0.0046781780993025	8.72954711777988e-05	0.0001457210141722	0.0030549375962184	0.0002187289195815	0.0001214728935241	6.42031957397587e-05	0	0	9.86634567070961e-05	0.0001962217566278	0.0034596901631968	0.0002228756210054	0.0001297803215143	0.0001810867180024	0	0	0.0002485703789995	0.0001643333781174	0	0.0001695004156598	0.0002413090005231	0.000319495421356	0.0001251962561028	0	0.0002607976739925	0.0001176604933586	0	0.0001035820588489	0	0.00014555928671	0.0001906845901728	0.0002136306776997	0.0001371364159611	0	0.0006259797912586	0.000570569352031	0	0.000581682174339	0.0008188497083096	0.0001683084314525
msp_0237;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae CAG-45;Lachnospiraceae CAG-45 sp000438375	0	0	0	0	0.0013074619723795	0	0	0.0005113839239407	0	0	0.0004574476248721	0.0011043544018251	0.0020566741013343	0.0002581409580067	0	0	0	0	0	0.0001419647861385	0	0.0009407820212623	0	0	0	0.0002752912601505	0	0.0024988313743955	0.0001458619311582	0	0.0014307517741571	0	0	0	0	0	0.0004345334668656	0.0003506096554457	0	0.0004572763561069	0.0004655681177021	0.0008903658359058	0	0	0	0.0017349918540352	0	0	0	0	0	0.0039981937544532	0	0.0003333667004561	0	0	0.0009047139804901	0	0	0.0014869719908899	0	0.0008658790635277	0	0	0.0005235775231541	0	0.0005189299810599	0.0026348168396439	0	0	0	0.0008945714196719	0.0006165958942874	0.0001630728944692	0.0004011593060298	0	0	0	0.0002781657986364	0.0001922108221538	0	0	0.00163325770624	0	0	0	0	0	0.0001836993339214	0.0001995198315682	0	0.0016561759256356	0.0001475424529913	0.000150971771503	0.0003167962979457	0.0001349343576871	0	0.0001288264928334	0.0001704656703788	0	0.0007932020221251	0	0	0	0	0	0.000359075425339	0	0	0	0	0	0.0003456380243095	0	0.000124052890308	0.0001831922565821	0.0002231422222366	0	0	0	0	0	0.0011093689427272	0	0.0002390718222329	0	0	0	0	0	0.0001838222056499	0	0	0	0.0001048580949302	0.0005331058056115	0.0002106157123462	0.0001825100940062	0	0.0002617766199955	0	0	0.0001024369443158	0	0	0.000262933519557	0.0003823410154936	0	0	0.0003574511415427	0	0	0.0001320122981564	0	0	0	0.0001793778538371	0	0	0	0.0002288776435824	0.0002439372726917	0	0	0.0001012181383052	0	0.0024017264439998	0	0	0	0.0001942487811703	0	0	0.0009381605663069	0.0001805853979759	0	0.0004622065379128	0.0001617793440091	0	0	0	0	0	0.0001587626103079
msp_0238;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_F;Eubacterium_F sp900539115	0	0	0	0	0.0010515598730043	0.0004768934166315	0.0011202923689649	0.0026133999416107	0.0003146417463737	0.0032029660576563	0.0005794385840264	0	0.0006916365970527	0	0	0	0	0	0	0.0031781813382473	0	0.0015736416317325	0	0	0	0	0	0	0	0	0.0002308903107618	0	0	0	0.0008835776106179	0	0	0	0	0	0	0.0034103551674109	0	0.0016519690118601	0.0029921678585027	0	0	0	0	0	0	0.0005897520524593	0.0026118896248295	0.0007018066054253	0	0.008986824321361	0	0	0.0017539450280206	0.0001828268383769	0	0.0002357063711982	0	0	0.0002526163084528	0.0001532015638097	0.0008330251519006	0	0	0	0	0.0002444331150913	0	0	0.001687691019453	0.0017454746268274	0.0001797873540052	0.0002364313807886	0.0004269907942521	0.0002239458207401	0	0	0.0002257885906924	0	0	0	0	0.000582304202358	0.0012689495401194	0	0	0	0	0	0.0002467891947373	0.0001330348473182	0	0	0.0007522760984548	0.0002470077498918	0	0	0.0010775052500558	0	0	0.0001230749571082	0.0019216469041681	0	0	0	0	0	0	0	0.0002885157896507	0	0.001845846500787	0	0.0002847465791298	0	0.0002635403164466	0.0001743730893722	0.0022858008651703	0.0003161642354241	0.0014890313154799	0	0	0	0	0	0	0	0	0	0.0002539543214873	0	0.0001892642314245	0	0	0.0001540027588232	0	0	0	0	0	0.0001319455675543	0	0	0	0.0003482822315042	0	0.0003815677649969	0.0005451166662721	0.0039770755127486	0	0.0019670780984722	0.00016984553742	0	0.0002571304328325	0	0	0.0002420377538914	0	0	0	0.0002912618726392	0.0019473432081477	0	0	0	0	0	0	0.0005626981735168	0.0001728023758093	0	0	0	0	0	0	0	0.0001682150066788	0.0001762092130335
msp_0239;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae_A;Mesosutterella;Mesosutterella multiformis	0	0	0	0	0	0	0	0.0013710680980631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009720541993038	0	0	0	0	0	0.0061739711461401	0.0007018667498957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020642980431792	0	0	0	0	0.0004746384237232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151386180961894	0	0	0	0	0	0.0098381368398487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030931769893511	0	0	0	0	0	0	0	0.0236289710547886	0	0	0	0.0001993076502657	0	0	0	0	0.0099983769093741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002405307941742	0	0	0	0	0	0	0	0	0	0	0
msp_0240;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Vescimonas;Vescimonas sp900552725	0	0	0	0	0.0023035137636409	0	0	0	0	0	0.0005987381668032	0	0.0022329045337182	0.0033494130284948	0	0	0	0	0	0.002640237070922	0	0	0	0	0	0.0127558438828244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068778899941943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031891507003654	0	0	0.0129059695595892	0.0163166238902624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004949093053466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062927281919504	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068644956843369	0	0	0.0155874052918422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0241;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006715334542786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012592536255038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004155362381457	0	0	0
msp_0242;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum lactatifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007261751634713	0	0.0005426467603392	0	0.0041375023866593	0	0	0	0	0	0	0	0	0	0	0	0.0005802777639135	0.0005085377577569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004468939799135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007889806039676	0	0	0	0	0	0	0	0	0	0	0	0	0.000301634299441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004756686067062	0	0.0011014249594814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010723125791312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004000433136736	0	0	0
msp_0243;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter sp000436755	0.0045245513987742	0.0004154488626283	0.000203894541359	0.001023585009816	0	0	0.0002732248871019	0	0	0.0007279938726875	0	0	0.0002468956692193	0	0	0	0	0.0025427001649693	0	0	0	0	0	0	0.0002876927401688	0.002159923616988	0	0.002519614324891	0	0	0	0.0001886098121703	0	0	0.0002086268641666	0.0001622472096518	0	0.00036029839835	0.0013534506957191	0	0	0	0	0	0	0	0	0	0.0006051470623922	0	0	0.0004042801557292	0	0	0	0.0035630982432757	0	0	0	0	0	0	0	0	0	0	0	0.010354586803805	0	0	0	0	0	0.0002082071246427	0	0	0	0	0.0001949858843001	0	0	0	0	0	0	0	0	0.0006521611189294	0.0014987145383207	0	0.0002877496356711	0	0.0001843648603592	0	0.000129522000954	0	0	0	0.0002465723008977	0	0	0.0001603229365196	0	0.0008750832650401	0.0001449439363509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001655354276105	0	0	0	0	0.0003347805290785	0.0003004929028904	0	0	0	0	0.0008421952901721	0	0	0	0	0	0.0019861020065468	0	0	0.0001740493473609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000775382875727	0	0.0002079697121963	0	0	0	0.0001542675760214	0	0.0001521735340361	0	0	0	0	0	0	0	0.0001107990996223	0.000164461094836	0	0.0004669996916507	0.0001861308169943	0	0.000267282518069	0.0001371619383297	0	0	0.0002130994754663	0	0	0	0
msp_0244;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp900066145	0.0002873318929888	0.000578315565702	0	0.0004014845786654	0.0005309504571673	0.0100023618553439	0.0002274193610739	0	0.0022177953142486	0.0041174601778295	0	0.0003082725325681	0	0.0003708751689955	0.0002238778883481	0.0010570457607229	0	0.0004651553690446	0	0.0007775663021597	0	0.0002960446955179	0.0003153862107988	0	0.0008472943741962	0	0	0.0024775743377312	0	0.0003381280110557	0.0003755429390203	0	0	0	0	0.0018181205010978	0	0.0002484690499007	0	0.0016554007274011	0.0003026462242553	0.0005180251245272	0	0	0	0.0003210066837686	0	0	0.0018232965351775	0	0.0005526007046891	0	0.0029574159984877	0.0004824591452465	0.0003838583834242	0.0007358613150303	0.0002424930136129	0.0002295835858967	0.0002625327057592	0	0	0.0002800967440981	0.0018611052618605	0.0018220521671192	0	0	0.0005743177482139	0	0.0022373090935731	0.000201753609784	0.000283493527673	0.0011887320795615	0.0002760156888376	0	0.0003885596495316	0.0002982273311191	0.0003260204590559	0.0001892149937863	0.0003050600196849	0	0.0049936514421196	0	0.0003621770438062	0.0009644348884664	0.0004789859084139	0.0003342650051473	0.000701106446044	0.0007106345973342	0.0007527385151405	0	0.0002888370774972	0.0004984352657451	0	0	0	0	0	0	0.0001715963758823	0	0.0004612366853243	0	0.0002458793077383	0.0002030386170555	0	0	0.0003330984172663	0.0003289877196883	0.0002784449525274	0	0	0	0.0002665641542663	0	0.0002189748333202	0	0	0	0	0.000251866717642	0.0005868921551101	0	0	0.0002557905187219	0.0002448770008285	0	0	0	0.0002825092637612	0.0001856342932603	0	0.0002669218159954	0	0	0	0	0.0002288877310359	0	0.0002829709800543	0	0	0	0	0.0004045520856823	0	0	0.0002888090045098	0.0002790219207578	0	0	0	0	0.0001997484460489	0.0002469210051702	0	0.00053101142851	0	0	0	0	0.0003396383580985	0.0001727490567158	0.0002381724635919	0.0003047766662443	0	0.0003236154954049	0.0004730371537483	0	0.0002652751727354	0	0	0.000286842342209	0.0004397919812082	0	0.0002606732793214	0.0003037594832622	0.0004562062765664	0	0.0002917566605698	0	0	0.0004304082578411	0.0006455952969123	0.000232017615147
msp_0245;Bacteria;Bacillota_C;Negativicutes;Veillonellales;Megasphaeraceae;Megasphaera;Megasphaera massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0246;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas;Faecalimonas phoceensis	0	0	0	0	0	0	0.0065079937228362	0	0	0	0	0	0	0.0006928883003633	0	0	0	0	0	0	0.009734702275841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003186833912591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003593108804791	0	0	0	0	0	0	0	0	0	0	0.0003785982734553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0247;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter huaianensis	0	0	0	0	0	0	0.00066738032538	0	0	0	0.0026423050650712	0	0.0005064796906196	0	0	0	0	0	0	0.0007274964405815	0	0	0	0	0	0.0054375878881851	0	0	0	0	0	0	0	0	0	0.0021567097919733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004297699809031	0	0	0	0	0.0004484429738873	0	0	0.0009831550814613	0	0.0026764013790947	0	0	0	0	0	0	0	0	0	0	0.0040737150155364	0	0	0	0	0	0	0	0.0007831683731846	0	0	0	0.0001731212112689	0	0	0	0	0	0	0.0003812236315621	0	0	0	0	0	0	0	0	0	0	0	0	0.0001979734823759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015847767861679	0	0	0	0.0013580585633396	0	0	0	0	0	0	0.0003384422756783	0	0	0.0007393409555061	0	0	0	0.0001703534228102	0	0	0	0.0045240386683911	0	0	0	0.0071646769083162	0.0002259724452372	0	0	0	0	0	0	0	0.0007019609711321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0248;Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallales UBA1829;Victivallales UBA1829;Victivallales UBA1829 sp900760615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002655876702832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012104799062471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
